DateTime,AddedIPs,RemovedIPs
1613852524,9,60
1613853125,4,0
1613853724,2,30
1613855524,3,55
1613856724,25,5
1613857324,4,0
1613857924,4,9
1613859124,5,1
1613860325,6,3
1613861523,14,3
1613862724,4,3
1613863324,10,0
1613863924,9,5
1613865724,9,11
1613866324,1,8
1613867524,23,3
1613868124,5,17
1613869323,18,2
1613870523,9,0
1613871724,11,13
1613872324,8,0
1613872924,1,7
1613873524,6,0
1613874124,4,17
1613874724,6,0
1613875324,2,0
1613876524,7,4
1613877723,0,9
1613878924,7,3
1613880124,5,6
1613880724,7,14
1613881925,16,2
1613883124,14,9
1613883724,3,9
1613884924,16,58
1613885524,8,13
1613886124,1,0
1613887324,5,7
1613887924,2,7
1613888524,5,0
1613889124,1,4
1613889724,8,0
1613890924,3,4
1613892124,3,5
1613893324,13,3
1613894524,14,0
1613895124,0,3
1613895724,0,2
1613896924,8,0
1613898124,3,0
1613899324,83,5
1613900525,12,1
1613901125,3,7
1613901724,10,0
1613902325,9,10
1613904124,13,15
1613905324,5,6
1613905924,2,9
1613906523,4,0
1613907124,2,0
1613907724,3,7
1613908324,3,1
1613908924,1,4
1613910124,5,6
1613910724,4,0
1613911324,5,10
1613911924,0,2
1613913124,0,2
1613914324,11,13
1613914924,2,0
1613916124,11,8
1613916724,2,2
1613917324,0,3
1613918524,8,2
1613920324,3,14
1613921524,3,3
1613922724,8,9
1613923324,4,0
1613923924,11,5
1613925124,6,11
1613925724,9,0
1613926324,3,4
1613927524,1,0
1613928724,1,6
1613929324,3,6
1613930524,4,0
1613931124,0,6
1613931724,3,0
1613933523,11,19
1613934724,3,6
1613935324,5,1
1613936524,0,9
1613937123,2,6
1613938324,1,0
1613939524,0,26
1613940724,18,4
1613941923,11,0
1613943124,2,1
1613944324,4,0
1613945524,12,4
1613946124,1,8
1613946724,1,0
1613947324,8,5
1613948524,12,6
1613949124,2,0
1613949724,0,6
1613950924,20,13
1613951524,2,2
1613952724,8,0
1613953924,5,20
1613955123,3,9
1613956324,14,9
1613957524,10,10
1613958124,7,10
1613959324,13,4
1613960524,7,8
1613961724,10,17
1613962924,24,0
1613964124,4,8
1613965324,11,0
1613966524,8,4
1613967724,1,12
1613968924,10,9
1613970124,4,4
1613971324,2,6
1613971924,0,18
1613973124,15,0
1613973724,5,0
1613974324,5,2
1613975525,8,12
1613976724,4,6
1613977924,8,1
1613979124,12,13
1613980324,9,13
1613981524,8,2
1613982123,4,1
1613983324,8,11
1613984524,4,9
1613985124,2,90
1613986924,10,0
1613987524,1,6
1613988124,1,13
1613989324,28,23
1613990524,2,0
1613991723,6,19
1613992924,0,9
