DateTime,AddedIPs,RemovedIPs
1613526994,12,6
1613528927,13,10
1613530863,16,13
1613532765,11,0
1613534666,9,6
1613536862,14,8
1613538771,8,10
1613540665,10,5
1613542646,11,11
1613544502,10,11
1613546432,16,11
1613548366,14,0
1613550258,19,12
1613553142,24,24
1613555118,23,0
1613556986,12,8
1613559145,21,7
1613563039,14,11
1613565898,21,13
1613569726,19,23
1613571627,5,8
1613573561,21,13
1613575503,5,12
1613577402,15,9
1613580275,17,3
1613582180,13,10
1613585088,8,20
1613587019,15,10
1613588905,2,9
1613590843,7,23
1613592783,11,14
1613594685,12,0
1613596611,15,9
1613598545,7,4
1613600429,6,14
1613602369,11,7
1613604294,5,11
1613606189,6,4
1613608101,11,1
1613610064,11,8
1613611962,15,0
1613613936,8,0
1613615833,14,10
1613617942,11,13
1613620894,15,15
1613622741,15,4
1613624672,9,16
1613629463,18,21
1613631427,16,14
1613633326,13,11
1613635238,16,14
1613637225,10,17
1613639087,9,14
1613641963,11,29
1613643961,12,16
1613645807,7,14
1613650609,15,21
1613652501,11,9
1613654458,9,4
1613657341,20,19
1613661142,10,18
1613663113,7,9
1613665272,5,7
1613667151,11,8
1613669058,8,16
1613670991,16,11
1613672935,12,12
1613675817,11,9
1613677714,6,7
1613679880,18,8
1613682744,7,8
1613684693,9,7
1613686593,8,8
1613688552,8,9
1613690461,16,0
1613692376,16,23
1613694270,10,8
1613696205,14,7
1613700091,13,22
1613701937,16,11
1613703871,12,0
1613705779,11,12
1613707767,9,0
1613709624,13,9
1613711556,14,0
1613713500,16,9
1613715401,12,10
1613717299,5,7
1613719254,11,13
1613721136,8,7
1613723063,14,7
1613725015,19,12
1613726899,21,16
1613728864,15,13
1613731697,11,10
1613733645,5,15
1613735543,9,17
1613737497,9,5
1613739389,19,13
1613741334,13,14
1613743305,13,10
1613745194,6,14
1613747072,10,0
1613749038,10,14
1613750900,15,6
1613752849,14,14
1613754807,12,11
1613756652,10,11
1613758597,11,12
1613760553,12,5
1613762417,10,9
1613764351,14,0
1613766298,14,12
1613768244,15,0
1613770157,11,11
1613773261,4,16
1613775146,13,6
1613779996,13,15
1613781877,21,3
1613783833,14,9
1613785699,21,8
1613787711,13,6
1613789572,11,10
1613791612,11,12
1613793694,18,16
1613795785,8,9
1613797947,11,11
1613799980,9,8
1613801927,19,6
1613803963,16,9
1613805854,12,11
1613807876,19,8
1613809701,14,9
1613811913,7,0
1613813785,10,14
1613815724,12,9
1613817657,18,13
1613819530,9,14
1613821457,8,10
1613823418,14,15
1613825298,7,12
1613827206,11,7
1613829174,8,0
1613831060,8,12
1613833961,3,16
1613835912,6,17
1613837807,7,12
1613839732,11,13
1613841646,9,12
1613843543,4,19
1613845563,7,9
1613847399,10,0
1613849320,7,10
1613851262,8,9
1613857017,13,24
1613858911,3,12
1613860850,11,11
1613862773,8,11
1613864720,16,9
1613866764,5,0
1613868842,11,6
1613870934,10,12
1613873779,14,19
1613875757,9,0
1613877675,10,14
1613879588,6,9
1613881488,7,7
1613883407,8,18
1613885339,4,12
1613887259,9,6
1613889426,13,9
1613891354,16,17
1613893217,15,0
1613895139,18,12
1613897077,14,28
1613899949,13,17
1613901932,21,16
1613903805,10,13
1613905747,7,11
1613907669,10,12
1613909555,18,8
1613911727,14,14
1613913659,12,11
1613917026,6,9
1613918910,12,3
1613921064,19,9
1613922985,15,12
1613924958,19,14
1613927808,13,0
1613929703,5,8
1613931870,15,10
1613933813,13,11
1613935699,9,0
1613937659,10,5
1613940560,12,21
1613942431,5,11
1613944346,8,6
1613946301,6,8
1613948211,8,12
1613950148,12,13
1613952047,11,11
1613954001,7,0
1613956868,17,16
1613958751,8,11
1613960714,9,8
1613962586,7,20
1613965469,14,11
1613967416,15,9
1613970311,13,26
1613972199,4,0
1613974149,5,11
1613976019,6,15
1613978000,14,10
1613979890,11,0
1613981775,7,12
1613985860,21,35
1613987812,17,31
1613992578,13,24
